id,set
559853,train
158308,train
355220,train
217848,train
289678,train
391347,train
388059,train
675145,train
270053,train
442690,train
750773,train
615000,train
667642,train
163635,train
173092,train
623339,train
200523,train
124720,train
350437,train
675392,train
464906,train
748373,train
336719,train
463761,train
83615,train
450122,train
510927,train
335662,train
700583,train
513283,train
386676,train
709923,train
657803,train
269514,train
410679,train
238044,train
526181,train
382743,train
771907,train
288133,train
415972,train
34782,train
64906,train
402371,train
348028,train
48157,train
353551,train
503836,train
364028,train
150079,train
85948,train
194502,train
155644,train
260362,train
735877,train
495203,train
654453,train
197948,train
374801,train
720312,train
357781,train
584080,train
93235,train
423162,train
525206,train
311032,train
433484,train
487312,train
337551,train
190256,train
783196,train
278415,train
207567,train
168720,train
518786,train
50875,train
572481,train
601868,train
633157,train
772595,train
729426,train
63024,train
18581,train
477149,train
539722,train
394564,train
791084,train
85303,train
220202,train
144375,train
542152,train
710324,train
418073,train
223683,train
720002,train
392388,train
576668,train
147970,train
613101,train
144794,train
87420,train
690229,train
267219,train
388838,train
500320,train
187721,train
501268,train
199333,train
711815,train
202479,train
165894,train
633792,train
483500,train
704739,train
291300,train
440546,train
284272,train
505203,train
253663,train
703934,train
405095,train
383455,train
706628,train
181040,train
48786,train
502671,train
115645,train
212432,train
496646,train
339955,train
374603,train
633605,train
508462,train
265652,train
85187,train
132672,train
90128,train
324806,train
314081,train
169085,train
544570,train
463720,train
304934,train
233251,train
712526,train
369534,train
25709,train
331374,train
171665,train
140001,train
777634,train
650518,train
648999,train
222554,train
702610,train
410876,train
773293,train
181982,train
519208,train
505842,train
270381,train
364322,train
36795,train
153850,train
596536,train
127901,train
3688,train
121330,train
709500,train
476496,train
133484,train
235600,train
276330,train
4070,train
414408,train
148129,train
231694,train
667043,train
378979,train
515305,train
581782,train
205933,train
691150,train
581938,train
592934,train
281446,train
362323,train
790800,train
240735,train
100871,train
592169,train
64914,train
410163,train
311299,train
761596,train
63086,train
633324,train
349621,train
464218,train
11352,train
734250,train
113042,train
111023,train
346925,train
354705,train
194159,train
241360,train
300199,train
704688,train
592653,train
233612,train
13837,train
573244,train
363765,train
183802,train
578682,train
619685,train
72129,train
261074,train
415024,train
314259,train
47766,train
272998,train
401550,train
17274,train
319518,train
745166,train
628707,train
427679,train
746259,train
581309,train
686872,train
696743,train
66544,train
294563,train
370248,train
222837,train
253422,train
89627,train
573901,train
480272,train
468779,train
712390,train
482001,train
349879,train
735782,train
678828,train
766494,train
329244,train
43180,train
458746,train
14167,train
707448,train
323288,train
595983,train
776024,train
576731,train
399000,train
367865,train
293005,train
435323,train
281581,train
546377,train
104726,train
74009,train
316504,train
62080,train
658565,train
365053,train
580662,train
549579,train
17077,train
791722,train
117991,train
762378,train
572097,train
239469,train
583429,train
128823,train
707810,train
627329,train
7898,train
592133,train
267318,train
525881,train
628390,train
708279,train
197669,train
203937,train
64967,train
214744,train
309897,train
719734,train
236834,train
709585,train
71851,train
27334,train
655644,train
11210,train
362632,train
724605,train
25919,train
773300,train
208563,train
387645,train
266432,train
283312,train
216047,train
646796,train
537655,train
193341,train
595595,train
467717,train
659599,train
505773,train
402441,train
583897,train
687150,train
131019,train
49274,train
463037,train
193376,train
393148,train
87812,train
274375,train
45243,train
261698,train
98977,train
739933,train
371761,train
10832,train
131965,train
267123,train
63691,train
153966,train
28234,train
521304,train
521358,train
717935,train
163148,train
430149,train
422108,train
192810,train
166910,train
107341,train
125578,train
366101,train
579160,train
153927,train
683785,train
768099,train
323924,train
744511,train
160222,train
221805,train
269902,train
216352,train
35650,train
623256,train
732495,train
51272,train
697171,train
769262,train
534691,train
47882,train
758215,train
664414,train
643038,train
326171,train
73362,train
4671,train
513630,train
37855,train
591149,train
132808,train
9838,train
792762,train
785360,train
75384,train
310160,train
380165,train
220741,train
173426,train
25567,train
259658,train
170796,train
575769,train
409921,train
37781,train
665341,train
186461,train
322601,train
489119,train
414977,train
326484,train
244476,train
165299,train
495002,train
387405,train
593129,train
177906,train
706058,train
9276,train
290779,train
665074,train
1575,train
532411,train
154062,train
500630,train
785430,train
315800,train
623242,train
775035,train
105073,train
269755,train
177462,train
143909,train
591995,train
747987,train
243690,train
541327,train
467647,train
251313,train
682598,train
677540,train
759890,train
766281,train
677883,train
604578,train
675427,train
250854,train
19028,train
332952,train
789992,train
498317,train
289957,train
335814,train
54782,train
124577,train
442836,train
649812,train
231059,train
351181,train
431073,train
258654,train
186012,train
520185,train
747877,train
105881,train
594501,train
491604,train
43001,train
199088,train
319888,train
214373,train
36085,train
673244,train
65831,train
132158,train
147549,train
703926,train
26354,train
56882,train
345893,train
80064,train
180057,train
678911,train
269634,train
38029,train
4716,train
458173,train
129984,train
560795,train
662639,train
753126,train
176520,train
494745,train
608123,train
218281,train
121424,train
432721,train
161178,train
138366,train
85693,train
444522,train
716134,train
70952,train
241042,train
705425,train
385645,train
422600,train
326596,train
110616,train
79006,train
142806,train
154058,train
569830,train
757600,train
180319,train
388520,train
218282,train
229239,train
717094,train
88376,train
101221,train
17153,train
46958,train
10908,train
126843,train
132570,train
62842,train
51925,train
213859,train
712904,train
199429,train
618205,train
411166,train
483526,train
285696,train
367068,train
187070,train
6388,train
717516,train
788785,train
263692,train
439730,train
257640,train
48466,train
752291,train
645269,train
444789,train
251642,train
365626,train
122122,train
744118,train
432100,train
459568,train
728482,train
477724,train
149080,train
284697,train
458670,train
530507,train
455729,train
124004,train
548547,train
400776,train
684201,train
714192,train
387223,train
80180,train
772620,train
40144,train
162209,train
11572,train
763635,train
40793,train
413743,train
279123,train
171548,train
100430,train
512396,train
758107,train
181125,train
448383,train
83601,train
598178,train
84890,train
717857,train
531067,train
774769,train
780651,train
205601,train
177589,train
782421,train
268427,train
285757,train
344859,train
435857,train
305061,train
536941,train
603850,train
784979,train
330332,train
350603,train
619670,train
198284,train
507442,train
17361,train
443715,train
501373,train
250673,train
704647,train
327472,train
464366,train
116554,train
144890,train
771404,train
545302,train
505024,train
444538,train
473023,train
785834,train
6717,train
323506,train
570343,train
640858,train
423510,train
440539,train
385600,train
783465,train
661464,train
228854,train
98787,train
419679,train
674554,train
236888,train
564491,train
515333,train
747218,train
97732,train
432495,train
761343,train
94619,train
736415,train
732368,train
193377,train
69744,train
599904,train
116665,train
84004,train
167749,train
517402,train
314849,train
197386,train
740862,train
275517,train
585958,train
508866,train
596199,train
333089,train
397280,train
624851,train
764787,train
380629,train
633008,train
23879,train
762886,train
778786,train
282683,train
520151,train
615962,train
283733,train
608873,train
545235,train
23809,train
538600,train
685471,train
311173,train
575055,train
655139,train
29816,train
601975,train
494248,train
709138,train
608408,train
301206,train
156179,train
689554,train
580830,train
256738,train
407138,train
627568,train
520597,train
658736,train
472416,train
400818,train
377373,train
263572,train
648995,train
168145,train
27412,train
618154,train
501009,train
145774,train
102917,train
729578,train
355420,train
604012,train
214808,train
408063,train
209993,train
695104,train
602378,train
520547,train
257960,train
539523,train
364259,train
549994,train
572235,train
383053,train
582937,train
692440,train
114754,train
